"created","id_sensor","type","unit","value"
"2020-08-01T00:00:13.000Z","humidity_sensor","humidity_min","%",83.58
"2020-08-01T00:05:15.000Z","humidity_sensor","humidity_min","%",83.77
"2020-08-01T00:10:13.000Z","humidity_sensor","humidity_min","%",84.11
"2020-08-01T00:15:13.000Z","humidity_sensor","humidity_min","%",84.38
"2020-08-01T00:20:14.000Z","humidity_sensor","humidity_min","%",84.45
"2020-08-01T00:25:13.000Z","humidity_sensor","humidity_min","%",84.72
"2020-08-01T00:30:16.000Z","humidity_sensor","humidity_min","%",84.92
"2020-08-01T00:35:19.000Z","humidity_sensor","humidity_min","%",85.11
"2020-08-01T00:40:14.000Z","humidity_sensor","humidity_min","%",85.61
"2020-08-01T00:45:14.000Z","humidity_sensor","humidity_min","%",85.99
"2020-08-01T00:50:13.000Z","humidity_sensor","humidity_min","%",86.21
"2020-08-01T00:55:31.000Z","humidity_sensor","humidity_min","%",86.46
"2020-08-01T01:00:12.000Z","humidity_sensor","humidity_min","%",86.69
"2020-08-01T01:05:14.000Z","humidity_sensor","humidity_min","%",86.85
"2020-08-01T01:10:13.000Z","humidity_sensor","humidity_min","%",87.05
"2020-08-01T01:15:14.000Z","humidity_sensor","humidity_min","%",87.06
"2020-08-01T01:20:13.000Z","humidity_sensor","humidity_min","%",86.95
"2020-08-01T01:25:14.000Z","humidity_sensor","humidity_min","%",86.86
"2020-08-01T01:30:14.000Z","humidity_sensor","humidity_min","%",86.99
"2020-08-01T01:35:13.000Z","humidity_sensor","humidity_min","%",86.74
"2020-08-01T01:40:15.000Z","humidity_sensor","humidity_min","%",86.24
"2020-08-01T01:45:12.000Z","humidity_sensor","humidity_min","%",85.74
"2020-08-01T01:50:15.000Z","humidity_sensor","humidity_min","%",85.53
"2020-08-01T01:55:13.000Z","humidity_sensor","humidity_min","%",85.65
"2020-08-01T02:00:13.000Z","humidity_sensor","humidity_min","%",85.68
"2020-08-01T02:05:14.000Z","humidity_sensor","humidity_min","%",85.42
"2020-08-01T02:10:13.000Z","humidity_sensor","humidity_min","%",85.08
"2020-08-01T02:15:15.000Z","humidity_sensor","humidity_min","%",85.04
"2020-08-01T02:20:12.000Z","humidity_sensor","humidity_min","%",84.84
"2020-08-01T02:25:14.000Z","humidity_sensor","humidity_min","%",85.01
"2020-08-01T02:30:13.000Z","humidity_sensor","humidity_min","%",85.17
"2020-08-01T02:35:31.000Z","humidity_sensor","humidity_min","%",85.36
"2020-08-01T02:40:12.000Z","humidity_sensor","humidity_min","%",85.56
"2020-08-01T02:45:14.000Z","humidity_sensor","humidity_min","%",85.71
"2020-08-01T02:50:13.000Z","humidity_sensor","humidity_min","%",85.71
"2020-08-01T02:55:15.000Z","humidity_sensor","humidity_min","%",85.1
"2020-08-01T03:00:13.000Z","humidity_sensor","humidity_min","%",84.46
"2020-08-01T03:05:13.000Z","humidity_sensor","humidity_min","%",83.78
"2020-08-01T03:10:15.000Z","humidity_sensor","humidity_min","%",83.45
"2020-08-01T03:15:13.000Z","humidity_sensor","humidity_min","%",83.39
"2020-08-01T03:20:13.000Z","humidity_sensor","humidity_min","%",83
"2020-08-01T03:25:13.000Z","humidity_sensor","humidity_min","%",82.07
"2020-08-01T03:30:14.000Z","humidity_sensor","humidity_min","%",81.48
"2020-08-01T03:35:14.000Z","humidity_sensor","humidity_min","%",80.46
"2020-08-01T03:40:13.000Z","humidity_sensor","humidity_min","%",80.35
"2020-08-01T03:45:14.000Z","humidity_sensor","humidity_min","%",80.5
"2020-08-01T03:50:13.000Z","humidity_sensor","humidity_min","%",80.69
"2020-08-01T03:55:14.000Z","humidity_sensor","humidity_min","%",81.1
"2020-08-01T04:00:13.000Z","humidity_sensor","humidity_min","%",81.2
"2020-08-01T04:05:15.000Z","humidity_sensor","humidity_min","%",80.47
"2020-08-01T04:10:13.000Z","humidity_sensor","humidity_min","%",79.97
"2020-08-01T04:15:13.000Z","humidity_sensor","humidity_min","%",80.47
"2020-08-01T04:20:14.000Z","humidity_sensor","humidity_min","%",81.39
"2020-08-01T04:25:13.000Z","humidity_sensor","humidity_min","%",82.53
"2020-08-01T04:30:14.000Z","humidity_sensor","humidity_min","%",83.59
"2020-08-01T04:35:14.000Z","humidity_sensor","humidity_min","%",84.03
"2020-08-01T04:40:13.000Z","humidity_sensor","humidity_min","%",84
"2020-08-01T04:45:15.000Z","humidity_sensor","humidity_min","%",83.76
"2020-08-01T04:50:13.000Z","humidity_sensor","humidity_min","%",83.49
"2020-08-01T04:55:13.000Z","humidity_sensor","humidity_min","%",82.92
"2020-08-01T05:00:13.000Z","humidity_sensor","humidity_min","%",82.6
"2020-08-01T05:05:14.000Z","humidity_sensor","humidity_min","%",82.01
"2020-08-01T05:10:14.000Z","humidity_sensor","humidity_min","%",80.54
"2020-08-01T05:15:13.000Z","humidity_sensor","humidity_min","%",79.45
"2020-08-01T05:20:15.000Z","humidity_sensor","humidity_min","%",77.74
"2020-08-01T05:25:12.000Z","humidity_sensor","humidity_min","%",77.36
"2020-08-01T05:30:14.000Z","humidity_sensor","humidity_min","%",75.6
"2020-08-01T05:35:13.000Z","humidity_sensor","humidity_min","%",75.24
"2020-08-01T05:40:14.000Z","humidity_sensor","humidity_min","%",73.66
"2020-08-01T05:45:14.000Z","humidity_sensor","humidity_min","%",72.35
"2020-08-01T05:50:13.000Z","humidity_sensor","humidity_min","%",70.27
"2020-08-01T05:55:14.000Z","humidity_sensor","humidity_min","%",64.77
"2020-08-01T06:00:14.000Z","humidity_sensor","humidity_min","%",64.45
"2020-08-01T06:05:13.000Z","humidity_sensor","humidity_min","%",63.19
"2020-08-01T06:10:31.000Z","humidity_sensor","humidity_min","%",59.29
"2020-08-01T06:10:31.000Z","humidity_sensor","humidity_min","%",59.29
"2020-08-01T06:15:12.000Z","humidity_sensor","humidity_min","%",58.97
"2020-08-01T06:20:13.000Z","humidity_sensor","humidity_min","%",58.09
"2020-08-01T06:25:15.000Z","humidity_sensor","humidity_min","%",53.41
"2020-08-01T06:30:13.000Z","humidity_sensor","humidity_min","%",52.85
"2020-08-01T06:35:13.000Z","humidity_sensor","humidity_min","%",51.29
"2020-08-01T06:40:14.000Z","humidity_sensor","humidity_min","%",51.33
"2020-08-01T06:45:13.000Z","humidity_sensor","humidity_min","%",52.99
"2020-08-01T06:50:15.000Z","humidity_sensor","humidity_min","%",50.45
"2020-08-01T06:55:13.000Z","humidity_sensor","humidity_min","%",53.09
"2020-08-01T07:00:13.000Z","humidity_sensor","humidity_min","%",54.24
"2020-08-01T07:05:13.000Z","humidity_sensor","humidity_min","%",53.59
"2020-08-01T07:10:14.000Z","humidity_sensor","humidity_min","%",51.95
"2020-08-01T07:10:14.000Z","humidity_sensor","humidity_min","%",51.95
"2020-08-01T07:15:31.000Z","humidity_sensor","humidity_min","%",49.99
"2020-08-01T07:20:12.000Z","humidity_sensor","humidity_min","%",48.96
"2020-08-01T07:25:14.000Z","humidity_sensor","humidity_min","%",48.93
"2020-08-01T07:30:13.000Z","humidity_sensor","humidity_min","%",49.24
"2020-08-01T07:35:14.000Z","humidity_sensor","humidity_min","%",47.4
"2020-08-01T07:40:13.000Z","humidity_sensor","humidity_min","%",48.53
"2020-08-01T07:45:15.000Z","humidity_sensor","humidity_min","%",49.17
"2020-08-01T07:50:13.000Z","humidity_sensor","humidity_min","%",46.73
"2020-08-01T07:55:13.000Z","humidity_sensor","humidity_min","%",44.75
"2020-08-01T08:00:15.000Z","humidity_sensor","humidity_min","%",45.32
"2020-08-01T08:05:12.000Z","humidity_sensor","humidity_min","%",41.2
"2020-08-01T08:10:14.000Z","humidity_sensor","humidity_min","%",40.02
"2020-08-01T08:15:13.000Z","humidity_sensor","humidity_min","%",38.1
"2020-08-01T08:20:14.000Z","humidity_sensor","humidity_min","%",36.75
"2020-08-01T08:30:12.000Z","humidity_sensor","humidity_min","%",35.41
"2020-08-01T08:35:14.000Z","humidity_sensor","humidity_min","%",34.58
"2020-08-01T08:40:13.000Z","humidity_sensor","humidity_min","%",33.68
"2020-08-01T08:45:14.000Z","humidity_sensor","humidity_min","%",33.05
"2020-08-01T08:50:13.000Z","humidity_sensor","humidity_min","%",33.83
"2020-08-01T08:55:15.000Z","humidity_sensor","humidity_min","%",32.07
"2020-08-01T09:00:12.000Z","humidity_sensor","humidity_min","%",31.93
"2020-08-01T09:05:15.000Z","humidity_sensor","humidity_min","%",32.99
"2020-08-01T09:10:13.000Z","humidity_sensor","humidity_min","%",33.98
"2020-08-01T09:10:13.000Z","humidity_sensor","humidity_min","%",33.98
"2020-08-01T09:15:13.000Z","humidity_sensor","humidity_min","%",34.21
"2020-08-01T09:20:14.000Z","humidity_sensor","humidity_min","%",33.01
"2020-08-01T09:25:13.000Z","humidity_sensor","humidity_min","%",31.72
