"created","id_sensor","type","unit","value"
"2020-06-05T13:35:28.000Z","thermometer","temperature_max","°C",23.54
"2020-07-01T00:00:13.000Z","thermometer","temperature_max","°C",17.18
"2020-07-01T00:05:14.000Z","thermometer","temperature_max","°C",17.19
"2020-07-01T00:10:13.000Z","thermometer","temperature_max","°C",17.16
"2020-07-01T00:15:15.000Z","thermometer","temperature_max","°C",17.02
"2020-07-01T00:20:13.000Z","thermometer","temperature_max","°C",16.89
"2020-07-01T00:25:13.000Z","thermometer","temperature_max","°C",16.79
"2020-07-01T00:30:28.000Z","thermometer","temperature_max","°C",16.85
"2020-07-01T00:35:15.000Z","thermometer","temperature_max","°C",16.83
"2020-07-01T00:40:13.000Z","thermometer","temperature_max","°C",16.87
"2020-07-01T00:45:13.000Z","thermometer","temperature_max","°C",17
"2020-07-01T00:50:14.000Z","thermometer","temperature_max","°C",17.03
"2020-07-01T00:55:13.000Z","thermometer","temperature_max","°C",17.13
"2020-07-01T01:00:14.000Z","thermometer","temperature_max","°C",17.11
"2020-07-01T01:05:14.000Z","thermometer","temperature_max","°C",17.18
"2020-07-01T01:10:13.000Z","thermometer","temperature_max","°C",17.23
"2020-07-01T01:15:14.000Z","thermometer","temperature_max","°C",17.22
"2020-07-01T01:20:13.000Z","thermometer","temperature_max","°C",17.17
"2020-07-01T01:25:15.000Z","thermometer","temperature_max","°C",17.06
"2020-07-01T01:30:12.000Z","thermometer","temperature_max","°C",16.95
"2020-07-01T01:35:14.000Z","thermometer","temperature_max","°C",16.72
"2020-07-01T01:40:13.000Z","thermometer","temperature_max","°C",16.59
"2020-07-01T01:45:15.000Z","thermometer","temperature_max","°C",16.59
"2020-07-01T01:50:13.000Z","thermometer","temperature_max","°C",16.52
"2020-07-01T01:55:13.000Z","thermometer","temperature_max","°C",16.4
"2020-07-01T02:00:14.000Z","thermometer","temperature_max","°C",16.46
"2020-07-01T02:05:13.000Z","thermometer","temperature_max","°C",16.59
"2020-07-01T02:10:14.000Z","thermometer","temperature_max","°C",16.52
"2020-07-01T02:15:13.000Z","thermometer","temperature_max","°C",16.51
"2020-07-01T02:20:15.000Z","thermometer","temperature_max","°C",16.54
"2020-07-01T02:25:13.000Z","thermometer","temperature_max","°C",16.58
"2020-07-01T02:30:13.000Z","thermometer","temperature_max","°C",16.53
"2020-07-01T02:35:14.000Z","thermometer","temperature_max","°C",16.61
"2020-07-01T02:40:15.000Z","thermometer","temperature_max","°C",16.81
"2020-07-01T02:45:15.000Z","thermometer","temperature_max","°C",17.2
"2020-07-01T02:50:12.000Z","thermometer","temperature_max","°C",17.45
"2020-07-01T02:55:15.000Z","thermometer","temperature_max","°C",17.59
"2020-07-01T03:00:12.000Z","thermometer","temperature_max","°C",17.61
"2020-07-01T03:05:15.000Z","thermometer","temperature_max","°C",17.69
"2020-07-01T03:10:28.000Z","thermometer","temperature_max","°C",17.86
"2020-07-01T03:15:14.000Z","thermometer","temperature_max","°C",17.93
"2020-07-01T03:20:13.000Z","thermometer","temperature_max","°C",17.92
"2020-07-01T03:25:13.000Z","thermometer","temperature_max","°C",17.89
"2020-07-01T03:30:15.000Z","thermometer","temperature_max","°C",17.84
"2020-07-01T03:35:12.000Z","thermometer","temperature_max","°C",17.73
"2020-07-01T03:40:15.000Z","thermometer","temperature_max","°C",17.67
"2020-07-01T03:45:13.000Z","thermometer","temperature_max","°C",17.64
"2020-07-01T03:50:13.000Z","thermometer","temperature_max","°C",17.6
"2020-07-01T03:55:14.000Z","thermometer","temperature_max","°C",17.56
"2020-07-01T04:00:13.000Z","thermometer","temperature_max","°C",17.43
"2020-07-01T04:05:14.000Z","thermometer","temperature_max","°C",17.46
"2020-07-01T04:10:13.000Z","thermometer","temperature_max","°C",17.54
"2020-07-01T04:15:14.000Z","thermometer","temperature_max","°C",17.54
"2020-07-01T04:20:13.000Z","thermometer","temperature_max","°C",17.56
"2020-07-01T04:25:15.000Z","thermometer","temperature_max","°C",17.72
"2020-07-01T04:30:13.000Z","thermometer","temperature_max","°C",17.85
"2020-07-01T04:35:13.000Z","thermometer","temperature_max","°C",18.02
"2020-07-01T04:40:15.000Z","thermometer","temperature_max","°C",18.37
"2020-07-01T04:45:13.000Z","thermometer","temperature_max","°C",18.66
"2020-07-01T04:50:13.000Z","thermometer","temperature_max","°C",18.92
"2020-07-01T04:55:14.000Z","thermometer","temperature_max","°C",18.9
"2020-07-01T05:00:13.000Z","thermometer","temperature_max","°C",19.25
"2020-07-01T05:05:15.000Z","thermometer","temperature_max","°C",19.41
"2020-07-01T05:10:13.000Z","thermometer","temperature_max","°C",19.6
"2020-07-01T05:15:13.000Z","thermometer","temperature_max","°C",19.96
"2020-07-01T05:20:13.000Z","thermometer","temperature_max","°C",20.3
"2020-07-01T05:25:14.000Z","thermometer","temperature_max","°C",20.69
"2020-07-01T05:30:14.000Z","thermometer","temperature_max","°C",21.4
